state_key,action_key,action,game,round
"pub_()_priv_('J', 'K')_-1.0_A_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",392,1
"pub_('Q',)_priv_('J', 'K')_-6.5_6_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",392,2
"pub_('6', 'Q')_priv_('J', 'K')_-9.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",392,3
"pub_('6', '8', 'Q')_priv_('J',)_-2.5_A_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",392,4
"pub_()_priv_('2', '9')_-10.0_Q_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",393,1
"pub_('Q',)_priv_('2', '9')_1.0_J_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",393,2
"pub_('J', 'Q')_priv_('2', '9')_0.0_A_3",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",393,3
"pub_('2', 'J', 'Q')_priv_('9',)_-4.0_8_4",draw_deck_flip_2,"{'type': 'draw_deck', 'keep': False, 'flip_position': 2}",393,4
"pub_()_priv_('J', 'K')_-10.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",394,1
"pub_('10',)_priv_('J', 'K')_-4.5_4_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",394,2
"pub_('10', '4')_priv_('J', 'K')_-9.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",394,3
"pub_('10', '4', '8')_priv_('J',)_-11.5_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",394,4
"pub_()_priv_('7', 'K')_-2.0_5_1",take_discard_3,"{'type': 'take_discard', 'position': 3}",395,1
"pub_('5',)_priv_('K',)_-7.5_10_2",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",395,2
"pub_('5', 'A')_priv_()_7.5_5_3",take_discard_0,"{'type': 'take_discard', 'position': 0}",395,3
"pub_('5', '5', 'A')_priv_()_1.5_4_4",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",395,4
"pub_()_priv_('2', 'A')_-10.0_10_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",396,1
"pub_('J',)_priv_('2', 'A')_-7.0_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",396,2
"pub_('8', 'J')_priv_('2', 'A')_-9.5_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",396,3
"pub_('8', 'J', 'K')_priv_('A',)_10.0_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",396,4
"pub_()_priv_('9', 'J')_-9.0_9_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",397,1
"pub_('9',)_priv_('9', 'J')_-19.0_K_2",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",397,2
"pub_('9', 'J')_priv_('9',)_-9.0_J_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",397,3
"pub_('9', 'J', 'J')_priv_('9',)_0.0_9_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",397,4
"pub_()_priv_('8', 'K')_4.0_A_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",398,1
"pub_('A',)_priv_('8', 'K')_-5.5_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",398,2
"pub_('10', 'A')_priv_('8', 'K')_-3.0_7_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",398,3
"pub_('10', '6', 'A')_priv_('K',)_-5.5_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",398,4
"pub_()_priv_('4', 'A')_-9.0_10_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",399,1
"pub_('Q',)_priv_('4', 'A')_-9.0_9_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",399,2
"pub_('9', 'Q')_priv_('4', 'A')_-10.5_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",399,3
"pub_('9', 'K', 'Q')_priv_('A',)_-5.5_4_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",399,4
"pub_()_priv_('7', 'J')_-10.0_K_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",400,1
"pub_('K',)_priv_('7', 'J')_-5.5_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",400,2
"pub_('5', 'K')_priv_('7', 'J')_-9.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",400,3
"pub_('5', '8', 'K')_priv_('J',)_-1.5_J_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",400,4
"pub_()_priv_('9', 'K')_-4.0_9_1",take_discard_1,"{'type': 'take_discard', 'position': 1}",401,1
"pub_('9',)_priv_('9', 'K')_-17.0_8_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",401,2
"pub_('8', '9')_priv_('9', 'K')_-19.0_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",401,3
"pub_('8', '9', 'K')_priv_('9',)_1.0_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",401,4
"pub_()_priv_('10', '7')_1.5_A_1",take_discard_3,"{'type': 'take_discard', 'position': 3}",402,1
"pub_('A',)_priv_('10',)_-6.5_9_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",402,2
"pub_('9', 'A')_priv_('10',)_-1.5_5_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",402,3
"pub_('5', '9', 'A')_priv_('10',)_-3.5_7_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",402,4
"pub_()_priv_('8', 'A')_-1.0_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",403,1
"pub_('2',)_priv_('8', 'A')_-9.5_Q_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",403,2
"pub_('2', 'Q')_priv_('8', 'A')_-5.0_5_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",403,3
"pub_('2', '5', 'Q')_priv_('8',)_5.5_2_4",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",403,4
"pub_()_priv_('7', 'Q')_-8.0_9_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",404,1
"pub_('Q',)_priv_('7',)_-1.5_2_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",404,2
"pub_('2', 'Q')_priv_('7',)_-4.0_4_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",404,3
"pub_('2', '4', 'Q')_priv_('7',)_-5.0_8_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",404,4
"pub_()_priv_('4', '8')_-5.0_7_1",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",405,1
"pub_('Q',)_priv_('4', '8')_0.5_2_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",405,2
"pub_('2', 'Q')_priv_('4', '8')_-4.0_6_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",405,3
"pub_('2', '6', 'Q')_priv_('4',)_-6.5_8_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",405,4
"pub_()_priv_('K', 'Q')_-6.0_9_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",406,1
"pub_('K',)_priv_('Q',)_12.5_K_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",406,2
"pub_('K', 'K')_priv_('Q',)_2.0_A_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",406,3
"pub_('A', 'K', 'K')_priv_('Q',)_1.5_4_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",406,4
"pub_()_priv_('6', '7')_-5.5_Q_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",407,1
"pub_('Q',)_priv_('6', '7')_-7.0_K_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",407,2
"pub_('K', 'Q')_priv_('6', '7')_12.5_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",407,3
"pub_('K', 'Q', 'Q')_priv_('6',)_0.0_3_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",407,4
"pub_()_priv_('J', 'K')_-10.0_Q_1",draw_deck_flip_2,"{'type': 'draw_deck', 'keep': False, 'flip_position': 2}",408,1
"pub_('J',)_priv_('K',)_2.5_3_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",408,2
"pub_('3', 'J')_priv_('K',)_-1.0_6_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",408,3
"pub_('3', '6', 'J')_priv_('K',)_4.0_A_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",408,4
"pub_()_priv_('3', '4')_2.5_J_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",409,1
"pub_('J',)_priv_('3', '4')_-5.5_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",409,2
"pub_('8', 'J')_priv_('3', '4')_10.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",409,3
"pub_('8', '8', 'J')_priv_('3',)_-1.5_4_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",409,4
"pub_()_priv_('3', '4')_-4.5_7_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",410,1
"pub_('7',)_priv_('3', '4')_-8.0_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",410,2
"pub_('10', '7')_priv_('3', '4')_-9.0_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",410,3
"pub_('10', '7', 'K')_priv_('3',)_-5.0_5_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",410,4
"pub_()_priv_('2', '6')_-8.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",411,1
"pub_('10',)_priv_('2', '6')_-8.0_9_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",411,2
"pub_('10', '2')_priv_('2', '6')_-0.5_2_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",411,3
"pub_('10', '2', '2')_priv_('2',)_0.0_A_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",411,4
"pub_()_priv_('9', 'A')_-1.0_2_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",412,1
"pub_('4',)_priv_('9', 'A')_-0.5_A_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",412,2
"pub_('4', 'A')_priv_('9', 'A')_-11.0_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",412,3
"pub_('4', 'A', 'K')_priv_('A',)_-10.5_9_4",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",412,4
"pub_()_priv_('6', 'A')_-2.0_3_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",413,1
"pub_('3',)_priv_('6', 'A')_-9.5_K_2",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",413,2
"pub_('3', '6')_priv_('A',)_6.5_6_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",413,3
"pub_('3', '6', '6')_priv_('A',)_-9.5_K_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",413,4
"pub_()_priv_('3', '9')_-5.5_8_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",414,1
"pub_('J',)_priv_('3', '9')_-2.5_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",414,2
"pub_('5', 'J')_priv_('3', '9')_-8.0_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",414,3
"pub_('5', 'J', 'Q')_priv_('3',)_-5.5_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",414,4
"pub_()_priv_('5', '6')_-3.5_6_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",415,1
"pub_('6',)_priv_('5', '6')_-16.0_Q_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",415,2
"pub_('6', 'Q')_priv_('5', '6')_-8.5_2_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",415,3
"pub_('2', '6', 'Q')_priv_('6',)_-11.5_5_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",415,4
"pub_()_priv_('2', '3')_-4.0_6_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",416,1
"pub_('6',)_priv_('2', '3')_-6.5_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",416,2
"pub_('6', '8')_priv_('2', '3')_-6.5_7_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",416,3
"pub_('6', '7', '8')_priv_('2',)_8.5_8_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",416,4
"pub_()_priv_('3', '6')_0.5_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",417,1
"pub_('2',)_priv_('3', '6')_-4.0_6_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",417,2
"pub_('2', '6')_priv_('3', '6')_-10.0_4_3",take_discard_3,"{'type': 'take_discard', 'position': 3}",417,3
"pub_('2', '4', '6')_priv_('6',)_-6.0_J_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",417,4
"pub_()_priv_('7', 'A')_-8.0_9_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",418,1
"pub_('9',)_priv_('7', 'A')_-9.5_K_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",418,2
"pub_('9', 'K')_priv_('7', 'A')_-10.5_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",418,3
"pub_('9', 'K', 'Q')_priv_('A',)_-8.0_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",418,4
"pub_()_priv_('6', 'J')_-10.0_Q_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",419,1
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",419,2
"pub_('4', 'Q')_priv_('6', 'J')_-2.0_A_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",419,3
"pub_('4', 'A', 'Q')_priv_('J',)_-7.0_6_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",419,4
"pub_()_priv_('K', 'K')_-7.0_K_1",draw_deck_flip_0,"{'type': 'draw_deck', 'keep': False, 'flip_position': 0}",420,1
"pub_('10',)_priv_('K', 'K')_12.5_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",420,2
"pub_('10', '10')_priv_('K', 'K')_1.5_4_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",420,3
"pub_('10', '10', '4')_priv_('K',)_2.0_3_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",420,4
"pub_()_priv_('8', 'Q')_-6.0_6_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",421,1
"pub_('6',)_priv_('8', 'Q')_-1.5_2_2",take_discard_2,"{'type': 'take_discard', 'position': 2}",421,2
"pub_('2', '6')_priv_('Q',)_-7.5_8_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",421,3
"pub_('2', '6', '8')_priv_('Q',)_6.0_2_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",421,4
"pub_()_priv_('7', '8')_-5.5_K_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",422,1
"pub_('K',)_priv_('7', '8')_-3.5_7_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",422,2
"pub_('7', 'K')_priv_('7', '8')_-10.0_3_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",422,3
"pub_('3', '7', 'K')_priv_('7',)_-12.0_5_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",422,4
"pub_()_priv_('7', 'Q')_1.0_4_1",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",423,1
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",423,2
"pub_('8', '8')_priv_('7', 'Q')_-2.5_7_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",423,3
"pub_('7', '8', '8')_priv_('Q',)_-5.0_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",423,4
"pub_()_priv_('5', 'J')_-3.0_3_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",424,1
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",424,2
"pub_('3', '5')_priv_('5', 'J')_-11.0_6_3",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",424,3
"pub_('3', '5', 'J')_priv_('5',)_-2.0_3_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",424,4
"pub_()_priv_('7', 'J')_-5.0_5_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",425,1
"pub_('J',)_priv_('7',)_4.0_A_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",425,2
"pub_('A', 'J')_priv_('7',)_-1.0_6_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",425,3
"pub_('6', 'A', 'J')_priv_('7',)_-5.0_9_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",425,4
"pub_()_priv_('7', 'A')_-9.0_K_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",426,1
"pub_('K',)_priv_('7', 'A')_10.5_K_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",426,2
"pub_('K', 'K')_priv_('7', 'A')_-5.0_6_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",426,3
"pub_('6', 'K', 'K')_priv_('7',)_4.0_J_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",426,4
"pub_()_priv_('A', 'Q')_-4.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",427,1
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",427,2
"pub_('5', '8')_priv_('A', 'Q')_-7.0_7_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",427,3
"pub_('5', '7', '8')_priv_('Q',)_3.0_J_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",427,4
"pub_()_priv_('9', 'K')_2.5_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",428,1
"pub_('2',)_priv_('9', 'K')_-1.5_6_2",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",428,2
"pub_('2', '7')_priv_('9', 'K')_-0.5_5_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",428,3
"pub_('2', '5', '7')_priv_('9',)_6.0_2_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",428,4
"pub_()_priv_('6', 'K')_-7.0_8_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",429,1
"pub_('8',)_priv_('6', 'K')_2.0_A_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",429,2
"pub_('8', 'A')_priv_('6', 'K')_-7.0_10_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",429,3
"pub_('10', '8', 'A')_priv_('K',)_13.5_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",429,4
"pub_()_priv_('2', 'K')_-8.0_Q_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",430,1
"pub_('Q',)_priv_('2', 'K')_-10.0_J_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",430,2
"pub_('K', 'Q')_priv_('2', 'K')_-11.0_A_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",430,3
"pub_('A', 'K', 'Q')_priv_('K',)_-17.0_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",430,4
"pub_()_priv_('10', 'K')_-9.0_9_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",431,1
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",431,2
"pub_('5', '9')_priv_('10', 'K')_13.0_9_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",431,3
"pub_('5', '9', '9')_priv_('10',)_-3.0_8_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",431,4
"pub_()_priv_('J', 'K')_-3.0_3_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",432,1
"pub_('J',)_priv_('K',)_-1.5_4_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",432,2
"pub_('4', 'J')_priv_('K',)_2.5_J_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",432,3
"pub_('4', 'J', 'J')_priv_('K',)_5.0_A_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",432,4
"pub_()_priv_('7', 'A')_-9.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",433,1
"pub_('10',)_priv_('7', 'A')_-2.0_2_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",433,2
"pub_('10', '2')_priv_('7', 'A')_0.0_J_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",433,3
"pub_('10', '2', 'J')_priv_('7',)_3.5_J_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",433,4
"pub_()_priv_('10', 'J')_-5.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",434,1
"pub_('5',)_priv_('10', 'J')_-6.5_6_2",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",434,2
"pub_('10', '5')_priv_('10', 'J')_-20.0_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",434,3
"pub_('10', '5', 'Q')_priv_('J',)_9.0_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",434,4
"pub_()_priv_('3', 'J')_-2.0_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",435,1
"pub_('2',)_priv_('3', 'J')_2.0_2_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",435,2
"pub_('2', '2')_priv_('3', 'J')_-8.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",435,3
"pub_('2', '2', '8')_priv_('3',)_-5.0_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",435,4
"pub_()_priv_('J', 'K')_-6.0_6_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",436,1
"pub_('6',)_priv_('J', 'K')_-5.5_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",436,2
"pub_('5', '6')_priv_('J', 'K')_-10.5_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",436,3
"pub_('5', '6', 'K')_priv_('K',)_-10.0_J_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",436,4
"pub_()_priv_('J', 'Q')_-9.0_9_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",437,1
"pub_('Q',)_priv_('J',)_-2.5_2_2",draw_deck_flip_2,"{'type': 'draw_deck', 'keep': False, 'flip_position': 2}",437,2
"pub_('J', 'Q')_priv_()_-2.5_7_3",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",437,3
"pub_('J', 'J', 'Q')_priv_()_-3.5_8_4",take_discard_0,"{'type': 'take_discard', 'position': 0}",437,4
"pub_()_priv_('7', 'K')_-2.5_7_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",438,1
"pub_('7',)_priv_('7', 'K')_-17.0_Q_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",438,2
"pub_('7', 'Q')_priv_('7', 'K')_-13.0_6_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",438,3
"pub_('6', '7', 'Q')_priv_('K',)_10.0_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",438,4
"pub_()_priv_('5', '9')_-9.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",439,1
"pub_('10',)_priv_('5', '9')_-1.0_A_2",draw_deck_flip_2,"{'type': 'draw_deck', 'keep': False, 'flip_position': 2}",439,2
"pub_('10', '9')_priv_('5',)_-8.0_8_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",439,3
"pub_('10', '8', '9')_priv_('5',)_-8.5_Q_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",439,4
"pub_()_priv_('4', 'A')_-6.0_7_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",440,1
"pub_('4',)_priv_('A',)_0.5_J_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",440,2
"pub_('4', 'J')_priv_('A',)_5.0_4_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",440,3
"pub_('4', '4', 'J')_priv_('A',)_-3.0_4_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",440,4
"pub_()_priv_('2', 'A')_-1.0_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",441,1
"pub_('2',)_priv_('2', 'A')_-5.0_3_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",441,2
"pub_('2', '3')_priv_('2', 'A')_-12.0_K_3",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",441,3
"pub_('2', '3', '6')_priv_('A',)_2.0_2_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",441,4
"pub_()_priv_('4', 'J')_-10.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",442,1
"pub_('10',)_priv_('4', 'J')_-7.5_7_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",442,2
"pub_('10', '7')_priv_('4', 'J')_-4.0_3_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",442,3
"pub_('10', '3', '7')_priv_('4',)_-5.0_6_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",442,4
"pub_()_priv_('2', '4')_-6.0_7_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",443,1
"pub_('7',)_priv_('2', '4')_7.5_7_2",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",443,2
"pub_('6', '7')_priv_('2',)_6.0_6_3",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",443,3
"pub_('6', '7', 'A')_priv_('2',)_-7.0_8_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",443,4
"pub_()_priv_('5', 'K')_2.0_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",444,1
"pub_('2',)_priv_('5', 'K')_-1.5_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",444,2
"pub_('2', '5')_priv_('5', 'K')_0.0_5_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",444,3
"pub_('2', '5', 'A')_priv_('K',)_1.0_4_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",444,4
"pub_()_priv_('8', 'K')_-4.0_6_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",445,1
"pub_('6',)_priv_('8', 'K')_0.5_4_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",445,2
"pub_('4', '6')_priv_('8', 'K')_-6.5_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",445,3
"pub_('4', '6', 'K')_priv_('8',)_3.0_J_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",445,4
"pub_()_priv_('4', '5')_-7.0_7_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",446,1
"pub_('7',)_priv_('4', '5')_1.5_A_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",446,2
"pub_('7', 'A')_priv_('4', '5')_0.5_2_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",446,3
"pub_('2', '7', 'A')_priv_('4',)_-3.0_5_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",446,4
"pub_()_priv_('10', '7')_5.0_J_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",447,1
"pub_('J',)_priv_('10', '7')_-4.0_9_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",447,2
"pub_('9', 'J')_priv_('10', '7')_-2.5_6_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",447,3
"pub_('6', '9', 'J')_priv_('7',)_-7.0_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",447,4
